Link_ID,Time,Current_Moving_Average_throughput,Predicted_Moving_Average_throughput
10,220200999.4,0.003456478,0.00039356947
10,220201000.2,0.003461347,0.0003938079
10,220201000.5,0.003466215,0.0003940165
10,220202000.2,0.003471067,0.00039431453
10,220202000.3,0.003475936,0.00039452314
10,220203000.2,0.003480788,0.00039476156
10,220203000.3,0.003485656,0.00039499998
10,220253000.3,0.003485656,0.00039353967
10,220990999.2,0.003485656,0.00039452314
10,221040999.2,0.003477292,0.00039473176
10,221040999.3,0.003482141,0.00039497018
10,221041000.3,0.003486991,0.0003952086
10,221041000.4,0.003491841,0.00039544702
10,221041001.3,0.003496691,0.00039571524
10,221041001.5,0.00350154,0.00039595366
10,221042000.1,0.003506374,0.00039616227
10,221042000.5,0.003511224,0.0003964305
10,221043000.1,0.003516058,0.0003966391
10,221043000.5,0.003520908,0.00039687753
10,221043002.4,0.003525757,0.00039714575
10,221043002.7,0.003530607,0.00039735436
10,221093002.7,0.003530607,0.0003950596
10,221110999.1,0.003530607,0.0003950596
10,221160999.1,0.003533571,0.0003954172
10,221160999.4,0.003538418,0.00039562583
10,221162000.2,0.003543249,0.00039592385
10,221162000.3,0.003548096,0.00039610267
10,221212000.3,0.003548096,0.0003954172
10,221950999.1,0.003548096,0.0003964305
10,222000999.1,0.003539516,0.0003966391
10,222001000.2,0.003544344,0.00039684772
10,222001000.5,0.003549173,0.00039705634
10,222001001.6,0.003554002,0.00039738417
10,222003000.2,0.003558799,0.00039756298
10,222003000.3,0.003563628,0.0003978014
10,222003001.4,0.003568456,0.00039809942
10,222003001.5,0.003573285,0.00039827824
10,222053001.5,0.003573285,0.00039678812
10,223030999.1,0.003573285,0.00039815903
10,223080999.1,0.003560823,0.00039836764
10,223080999.4,0.003565629,0.00039851665
10,223082000.2,0.003570418,0.00039881468
10,223082000.3,0.003575223,0.0003990233
10,223132000.3,0.003575223,0.00039827824
10,223990999.2,0.003575223,0.00039952993
10,224040999.2,0.003564705,0.00039970875
10,224040999.3,0.00356949,0.00039994717
10,224041001.3,0.003574274,0.00040015578
10,224041001.5,0.003579059,0.0004004538
10,224043001.3,0.003583812,0.00040069222
10,224043001.7,0.003588597,0.00040087104
10,224043003.5,0.003593382,0.00040113926
10,224043003.9,0.003598166,0.00040143728
10,224093003.9,0.003598166,0.00039994717
10,224110999.2,0.003598166,0.00039991736
10,224160999.2,0.003601055,0.000400275
10,224160999.3,0.003605837,0.0004004538
10,224162000.1,0.003610603,0.00040072203
10,224162000.5,0.003615385,0.00040090084
10,224212000.5,0.003615385,0.00040015578
10,224950999.1,0.003615385,0.00040128827
10,225000999.1,0.003606668,0.00040146708
10,225000999.2,0.003611433,0.0004017353
10,225001000.2,0.003616197,0.00040191412
10,225001000.3,0.003620962,0.00040215254
10,225001001.2,0.003625726,0.00040242076
10,225001001.3,0.003630491,0.00040265918
10,225003000.1,0.003635223,0.0004028678
10,225003000.5,0.003639987,0.00040313601
10,225003001.5,0.003644751,0.00040334463
10,225003001.6,0.003649516,0.00040358305
10,225003002.7,0.00365428,0.00040382147
10,225003003.0,0.003659044,0.0004041195
10,225053003.0,0.003659044,0.0004017949
10,225070999.1,0.003659044,0.00040188432
10,225120999.1,0.003661889,0.00040212274
10,225120999.4,0.00366665,0.00040236115
10,225122000.2,0.003671396,0.00040256977
10,225122000.3,0.003676158,0.0004028976
10,225172000.3,0.003676158,0.00040209293
10,226030999.1,0.003676158,0.00040334463
10,226080999.1,0.003665306,0.00040343404
10,226080999.2,0.003670047,0.00040370226
10,226081000.2,0.003674789,0.00040400028
10,226081000.3,0.003679531,0.0004042089
10,226083000.2,0.00368424,0.00040444732
10,226083000.3,0.003688981,0.00040465593
10,226083001.4,0.003693723,0.00040492415
10,226083001.7,0.003698465,0.00040519238
10,226133001.7,0.003698465,0.00040361285
10,227950999.1,0.003698465,0.00040620565
10,228000999.1,0.003672054,0.00040623546
10,228000999.2,0.003676756,0.00040644407
10,228001000.2,0.003681458,0.0004067421
10,228001000.5,0.003686159,0.0004069507
10,228001001.2,0.003690861,0.00040718913
10,228001001.6,0.003695563,0.00040742755
10,228003000.2,0.003700232,0.00040769577
10,228003000.3,0.003704934,0.0004079342
10,228003001.4,0.003709635,0.0004081428
10,228003001.5,0.003714337,0.00040841103
10,228003002.6,0.003719039,0.00040867925
10,228003002.9,0.00372374,0.00040888786
10,228053002.9,0.00372374,0.00040656328
10,228070999.1,0.00372374,0.00040656328
10,228120999.1,0.003726514,0.0004068613
10,228120999.2,0.003731213,0.00040712953
10,228121000.2,0.003735912,0.00040739775
10,228121000.3,0.003740611,0.00040760636
10,228123000.2,0.003745278,0.00040784478
10,228123000.3,0.003749977,0.0004080534
10,228123001.4,0.003754676,0.00040832162
10,228123001.7,0.003759375,0.00040858984
10,228173001.7,0.003759375,0.00040706992
10,230950999.1,0.003759375,0.00041094422
10,231000999.1,0.003717179,0.00041085482
10,231000999.4,0.003721819,0.00041112304
10,231002000.2,0.003726444,0.00041127205
10,231002000.3,0.003731085,0.00041157007
10,231052000.3,0.003731085,0.00041088462
10,231070999.2,0.003731085,0.00041088462
10,231120999.2,0.003733802,0.00041115284
10,231120999.3,0.00373844,0.00041133165
10,231122000.1,0.003743062,0.00041165948
10,231122000.5,0.0037477,0.0004118681
10,231172000.5,0.0037477,0.00041112304
10,233950999.2,0.0037477,0.00041502714
10,234000999.2,0.003706172,0.00041499734
10,234000999.3,0.003710753,0.00041517615
10,234001000.3,0.003715335,0.00041541457
10,234001000.4,0.003719916,0.000415653
10,234002000.1,0.003724481,0.0004158914
10,234002000.5,0.003729062,0.00041615963
10,234003000.1,0.003733627,0.00041639805
10,234003000.5,0.003738208,0.00041663647
10,234053000.5,0.003738208,0.00041514635
10,234070999.1,0.003738208,0.00041514635
10,234120999.1,0.003740903,0.00041544437
10,234120999.4,0.003745482,0.000415653
10,234122000.2,0.003750045,0.0004158914
10,234122000.3,0.003754624,0.00041610003
10,234172000.3,0.003754624,0.00041544437
10,235030999.1,0.003754624,0.00041666627
10,235080999.1,0.003743867,0.00041684508
10,235080999.2,0.003748427,0.0004170835
10,235081000.2,0.003752987,0.00041729212
10,235081000.3,0.003757547,0.00041753054
10,235083000.2,0.003762076,0.00041779876
10,235083000.3,0.003766636,0.00041803718
10,235083001.4,0.003771196,0.0004182756
10,235083001.7,0.003775756,0.0004184842
10,235133001.7,0.003775756,0.0004169941
10,235150999.1,0.003775756,0.0004170239
10,235200999.1,0.003778419,0.00041729212
10,235200999.4,0.003782977,0.00041759014
10,235202000.2,0.003787519,0.00041779876
10,235202000.3,0.003792077,0.00041803718
10,235252000.3,0.003792077,0.0004172325
10,235990999.2,0.003792077,0.0004183054
10,236040999.2,0.003783139,0.0004184842
10,236040999.3,0.003787681,0.00041878223
10,236042000.1,0.003792206,0.00041905046
10,236042000.5,0.003796748,0.00041925907
10,236092000.5,0.003796748,0.000418514
10,236950999.1,0.003796748,0.0004197657
10,237000999.1,0.003785908,0.00041991472
10,237000999.4,0.003790431,0.00042012334
10,237001000.2,0.003794954,0.00042039156
10,237001000.5,0.003799478,0.00042065978
10,237002000.2,0.003803985,0.0004208982
10,237002000.3,0.003808508,0.000421077
10,237003000.2,0.003813015,0.00042137504
10,237003000.3,0.003817538,0.00042161345
10,237053000.3,0.003817538,0.00042006373
10,238150999.2,0.003817538,0.00042167306
10,238200999.2,0.003802839,0.00042176247
10,238200999.3,0.003807339,0.00042197108
10,238202000.1,0.003811824,0.0004222393
10,238202000.5,0.003816324,0.00042250752
10,238252000.5,0.003816324,0.00042179227
10,238270999.1,0.003816324,0.00042179227
10,238320999.1,0.003818917,0.0004220903
10,238320999.4,0.003823415,0.0004222989
10,238322000.2,0.003827897,0.00042256713
10,238322000.3,0.003832395,0.00042277575
10,238372000.3,0.003832395,0.0004220903
10,239950999.2,0.003832395,0.00042426586
10,240000999.2,0.003810051,0.00042435527
10,240000999.3,0.003814517,0.00042456388
10,240002000.1,0.003818968,0.0004248321
10,240002000.5,0.003823435,0.00042507052
10,240052000.5,0.003823435,0.00042435527
10,240070999.1,0.003823435,0.00042435527
10,240120999.1,0.003826004,0.0004246533
10,240120999.2,0.003830469,0.00042495131
10,240121000.2,0.003834933,0.00042515993
10,240121000.3,0.003839398,0.00042539835
10,240123000.2,0.00384383,0.00042566657
10,240123000.3,0.003848294,0.0004258752
10,240123001.4,0.003852759,0.0004260838
10,240123001.7,0.003857223,0.00042632222
10,240173001.7,0.003857223,0.0004248321
10,241030999.1,0.003857223,0.0004260242
10,241080999.1,0.003846342,0.0004261732
10,241080999.2,0.003850789,0.00042644143
10,241081000.2,0.003855235,0.00042667985
10,241081000.3,0.003859682,0.00042691827
10,241083000.2,0.003864097,0.0004271865
10,241083000.3,0.003868543,0.0004274249
10,241083001.4,0.00387299,0.00042763352
10,241083001.7,0.003877436,0.00042790174
10,241133001.7,0.003877436,0.00042641163
10,241150999.1,0.003877436,0.00042644143
10,241200999.1,0.003879984,0.00042667985
10,241200999.4,0.003884428,0.00042691827
10,241202000.2,0.003888857,0.00042712688
10,241202000.3,0.003893301,0.0004274249
10,241252000.3,0.003893301,0.00042667985
10,241990999.2,0.003893301,0.00042772293
10,242040999.2,0.003884235,0.00042790174
10,242040999.3,0.003888664,0.00042816997
10,242043001.3,0.00389306,0.00042837858
10,242043001.7,0.003897489,0.0004286766
10,242093001.7,0.003897489,0.00042790174
10,244030999.1,0.003897489,0.00043064356
10,244080999.1,0.003869338,0.00043070316
10,244080999.2,0.00387373,0.00043091178
10,244081000.2,0.003878122,0.00043118
10,244081000.3,0.003882514,0.00043138862
10,244083000.1,0.003886875,0.00043159723
10,244083000.5,0.003891266,0.00043186545
10,244083001.5,0.003895658,0.00043216348
10,244083001.6,0.00390005,0.0004324019
10,244133001.6,0.00390005,0.00043085217
10,244990999.1,0.00390005,0.00043210387
10,245040999.1,0.003889178,0.00043219328
10,245040999.2,0.003893553,0.0004325509
10,245041000.2,0.003897927,0.00043269992
10,245041000.3,0.003902302,0.00043290854
10,245041001.2,0.003906677,0.00043323636
10,245041001.3,0.003911052,0.00043344498
10,245043000.1,0.003915394,0.0004336536
10,245043000.5,0.003919769,0.00043398142
10,245043001.5,0.003924144,0.00043413043
10,245043001.6,0.003928519,0.00043442845
10,245043002.6,0.003932893,0.00043466687
10,245043002.7,0.003937268,0.0004349351
10,245093002.7,0.003937268,0.0004325509
10,245110999.2,0.003937268,0.0004325509
10,245160999.2,0.003939746,0.00043284893
10,245160999.3,0.003944118,0.00043314695
10,245162000.1,0.003948475,0.00043335557
10,245162000.5,0.003952847,0.000433594
10,245212000.5,0.003952847,0.00043284893
10,245950999.1,0.003952847,0.000433892
10,246000999.1,0.003943724,0.00043410063
10,246000999.4,0.003948082,0.00043430924
10,246002000.2,0.003952423,0.00043460727
10,246002000.3,0.003956781,0.00043481588
10,246052000.3,0.003956781,0.00043410063
10,247990999.1,0.003956781,0.00043678284
10,248040999.1,0.003928576,0.00043678284
10,248040999.2,0.003932898,0.00043702126
10,248041000.2,0.00393722,0.00043731928
10,248041000.3,0.003941542,0.0004374981
10,248043000.2,0.003945832,0.0004377067
10,248043000.3,0.003950154,0.00043800473
10,248043001.4,0.003954476,0.00043824315
10,248043001.7,0.003958797,0.00043845177
10,248093001.7,0.003958797,0.00043693185
10,248950999.1,0.003958797,0.00043821335
10,249000999.1,0.003947872,0.00043833256
10,249000999.4,0.003952177,0.00043857098
10,249001000.2,0.003956482,0.0004387796
10,249001000.5,0.003960787,0.0004390478
10,249002000.2,0.003965077,0.00043931603
10,249002000.3,0.003969382,0.00043952465
10,249003000.2,0.003973671,0.00043973327
10,249003000.3,0.003977976,0.0004400909
10,249053000.3,0.003977976,0.00043851137
10,250150999.2,0.003977976,0.0004400909
10,250200999.2,0.003963214,0.0004401803
10,250200999.3,0.003967498,0.00044044852
10,250202000.1,0.003971767,0.00044065714
10,250202000.5,0.003976051,0.00044092536
10,250252000.5,0.003976051,0.0004402101
10,251950999.2,0.003976051,0.0004425943
10,252000999.2,0.003951921,0.0004426241
10,252000999.3,0.003956175,0.0004428625
10,252002000.1,0.003960413,0.00044313073
10,252002000.5,0.003964667,0.00044336915
10,252052000.5,0.003964667,0.0004426241
10,253990999.1,0.003964667,0.0004453957
10,254040999.1,0.003937065,0.0004454553
10,254040999.2,0.003941285,0.00044569373
10,254041000.2,0.003945505,0.00044590235
10,254041000.3,0.003949725,0.00044614077
10,254043000.1,0.003953913,0.0004464388
10,254043000.5,0.003958133,0.0004466772
10,254043001.5,0.003962353,0.00044688582
10,254043001.6,0.003966573,0.00044718385
10,254093001.6,0.003966573,0.00044560432
10,254950999.2,0.003966573,0.00044679642
10,255000999.2,0.003955875,0.00044691563
10,255000999.3,0.003960079,0.00044712424
10,255001000.3,0.003964282,0.00044742227
10,255001000.4,0.003968486,0.0004476905
10,255002000.1,0.003972675,0.0004479289
10,255002000.5,0.003976879,0.00044816732
10,255003000.1,0.003981067,0.00044846535
10,255003000.5,0.003985271,0.00044867396
10,255053000.5,0.003985271,0.00044709444
10,256030999.1,0.003985271,0.00044849515
10,256080999.1,0.003972681,0.00044864416
10,256080999.4,0.003976867,0.00044888258
10,256081000.2,0.003981053,0.000449121
10,256081000.5,0.003985239,0.00044935942
10,256082000.2,0.00398941,0.00044959784
10,256082000.3,0.003993596,0.00044992566
10,256083000.2,0.003997766,0.00045007467
10,256083000.3,0.004001952,0.0004504025
10,256133000.3,0.004001952,0.00044876337
10,256990999.1,0.004001952,0.00045004487
10,257040999.1,0.003991208,0.00045019388
10,257040999.4,0.003995378,0.0004504025
10,257042000.2,0.003999533,0.00045070052
10,257042000.3,0.004003704,0.00045093894
10,257092000.3,0.004003704,0.0004502535
10,257110999.2,0.004003704,0.00045019388
10,257160999.2,0.00400602,0.0004504919
10,257160999.3,0.004010188,0.00045076013
10,257162000.1,0.004014341,0.00045099854
10,257162000.5,0.00401851,0.00045123696
10,257212000.5,0.00401851,0.0004505217
10,257950999.1,0.00401851,0.0004515946
10,258000999.1,0.004009597,0.0004517436
10,258000999.2,0.004013752,0.00045204163
10,258001000.2,0.004017907,0.00045225024
10,258001000.3,0.004022062,0.00045245886
10,258003000.1,0.004026186,0.00045272708
10,258003000.5,0.004030341,0.0004529953
10,258003001.5,0.004034496,0.00045320392
10,258003001.6,0.004038651,0.00045347214
10,258053001.6,0.004038651,0.00045195222
10,258190999.2,0.004038651,0.00045210123
10,258240999.2,0.00403908,0.00045239925
10,258240999.3,0.004043231,0.00045266747
10,258242000.1,0.004047366,0.0004528463
10,258242000.5,0.004051518,0.0004530847
10,258292000.5,0.004051518,0.00045239925
10,259030999.1,0.004051518,0.00045341253
10,259080999.1,0.004042535,0.00045365095
10,259080999.2,0.004046673,0.00045388937
10,259081000.2,0.00405081,0.000454098
10,259081000.3,0.004054948,0.0004543662
10,259081001.2,0.004059086,0.00045460463
10,259081001.3,0.004063223,0.00045484304
10,259083000.2,0.00406733,0.00045511127
10,259083000.3,0.004071467,0.00045534968
10,259083001.4,0.004075605,0.0004555583
10,259083001.5,0.004079743,0.00045582652
10,259083002.6,0.00408388,0.00045609474
10,259083002.9,0.004088018,0.00045633316
10,259133002.9,0.004088018,0.00045394897
10,259150999.1,0.004088018,0.00045397878
10,259200999.1,0.004090293,0.000454247
10,259200999.4,0.004094429,0.00045451522
10,259202000.2,0.004098549,0.00045478344
10,259202000.3,0.004102684,0.00045499206
10,259252000.3,0.004102684,0.0004542768
10,259990999.1,0.004102684,0.00045534968
10,260040999.1,0.00409357,0.0004554987
10,260040999.2,0.004097692,0.00045576692
10,260041000.2,0.004101815,0.00045603514
10,260041000.3,0.004105937,0.00045624375
10,260041001.2,0.00411006,0.00045648217
10,260041001.3,0.004114182,0.0004567206
10,260043000.1,0.004118273,0.000456959
10,260043000.5,0.004122395,0.00045725703
10,260043001.5,0.004126518,0.00045752525
10,260043001.6,0.00413064,0.00045776367
10,260043002.7,0.004134762,0.0004579425
10,260043003.0,0.004138885,0.0004582107
10,260093003.0,0.004138885,0.00045585632
10,260110999.1,0.004138885,0.00045588613
10,260160999.1,0.004141128,0.00045615435
10,260160999.4,0.004145249,0.00045636296
10,260162000.2,0.004149353,0.000456661
10,260162000.3,0.004153474,0.0004568994
10,260212000.3,0.004153474,0.00045615435
10,260950999.2,0.004153474,0.00045716763
10,261000999.2,0.004144229,0.00045740604
10,261000999.3,0.004148337,0.00045761466
10,261003001.3,0.004152412,0.00045791268
10,261003001.7,0.004156519,0.0004581213
10,261053001.7,0.004156519,0.00045734644
10,262030999.1,0.004156519,0.00045871735
10,262080999.1,0.004143513,0.00045889616
10,262080999.2,0.004147603,0.00045913458
10,262081000.2,0.004151694,0.000459373
10,262081000.3,0.004155784,0.00045967102
10,262081001.2,0.004159874,0.00045982003
10,262081001.3,0.004163965,0.00046011806
10,262083000.2,0.004168023,0.00046035647
10,262083000.3,0.004172113,0.0004605949
10,262083001.4,0.004176204,0.00046089292
10,262083001.7,0.004180294,0.00046113133
10,262083002.5,0.004184384,0.00046131015
10,262083002.8,0.004188475,0.00046157837
10,262133002.8,0.004188475,0.00045913458
10,262150999.1,0.004188475,0.00045913458
10,262200999.1,0.004190678,0.0004594624
10,262200999.4,0.004194767,0.00045967102
10,262202000.2,0.004198839,0.00045996904
10,262202000.3,0.004202928,0.00046023726
10,262252000.3,0.004202928,0.000459373
10,262990999.1,0.004202928,0.0004605353
10,263040999.1,0.004193597,0.0004607141
10,263040999.2,0.004197673,0.00046095252
10,263041000.2,0.004201748,0.00046122074
10,263041001.2,0.004205823,0.00046139956
10,263041001.3,0.004209899,0.00046172738
10,263041002.4,0.004213974,0.0004619956
10,263043001.3,0.004218018,0.00046223402
10,263043001.7,0.004222093,0.00046253204
10,263043002.8,0.004226168,0.00046277046
10,263043002.9,0.004230244,0.00046297908
10,263043003.9,0.004234319,0.0004632473
10,263043004.0,0.004238394,0.00046348572
10,263093004.0,0.004238394,0.00046098232
10,263110999.1,0.004238394,0.00046107173
10,263160999.1,0.004240568,0.00046136975
10,263160999.4,0.004244641,0.00046160817
10,263162000.2,0.004248699,0.0004618466
10,263162000.3,0.004252772,0.0004620552
10,263212000.3,0.004252772,0.00046136975
10,263950999.2,0.004252772,0.00046244264
10,264000999.2,0.004243317,0.00046262145
10,264000999.3,0.004247378,0.00046285987
10,264003001.3,0.004251406,0.0004631281
10,264003001.7,0.004255467,0.0004633665
10,264053001.7,0.004255467,0.00046262145
10,264070999.2,0.004255467,0.00046265125
10,264120999.2,0.004257624,0.00046291947
10,264120999.3,0.004261683,0.0004631579
10,264122000.1,0.004265726,0.0004633963
10,264122000.5,0.004269784,0.00046363473
10,264172000.5,0.004269784,0.00046285987
10,265030999.2,0.004269784,0.00046417117
10,265080999.2,0.004258381,0.00046434999
10,265080999.3,0.004262425,0.0004645884
10,265081000.3,0.004266469,0.00046479702
10,265081000.4,0.004270514,0.00046509504
10,265082000.1,0.004274541,0.00046533346
10,265082000.5,0.004278585,0.00046554208
10,265083000.1,0.004282613,0.0004658401
10,265083000.5,0.004286657,0.00046604872
10,265133000.5,0.004286657,0.0004644692
10,265990999.1,0.004286657,0.0004657209
10,266040999.1,0.004275251,0.0004658997
10,266040999.4,0.00427928,0.00046610832
10,266042000.2,0.004283294,0.00046640635
10,266042000.3,0.004287323,0.00046664476
10,266092000.3,0.004287323,0.0004658699
10,266110999.2,0.004287323,0.0004658997
10,266160999.2,0.004289434,0.00046616793
10,266160999.3,0.004293461,0.00046649575
10,266162000.1,0.004297473,0.00046670437
10,266162000.5,0.004301501,0.0004669428
10,266212000.5,0.004301501,0.00046622753
10,266950999.1,0.004301501,0.00046730042
10,267000999.1,0.004291999,0.00046747923
10,267000999.4,0.004296014,0.00046771765
10,267001000.2,0.004300029,0.00046792626
10,267001000.5,0.004304044,0.00046816468
10,267002000.2,0.004308043,0.0004684627
10,267002000.3,0.004312058,0.00046870112
10,267003000.2,0.004316056,0.00046896935
10,267003000.3,0.004320071,0.00046917796
10,267053000.3,0.004320071,0.00046759844
10,268030999.1,0.004320071,0.00046893954
10,268080999.1,0.004306698,0.00046911836
10,268081000.2,0.004310697,0.00046938658
10,268081000.5,0.004314696,0.0004695952
10,268081001.6,0.004318695,0.00046992302
10,268083000.2,0.004322661,0.00047013164
10,268083000.3,0.00432666,0.00047039986
10,268083001.4,0.004330659,0.00047069788
10,268083001.5,0.004334658,0.0004709363
10,268133001.5,0.004334658,0.00046929717
10,268990999.2,0.004334658,0.00047051907
10,269040999.2,0.004323207,0.00047069788
10,269040999.3,0.004327192,0.0004709065
10,269043000.1,0.004331144,0.00047114491
10,269043000.5,0.004335129,0.00047141314
10,269093000.5,0.004335129,0.00047066808
10,269950999.1,0.004335129,0.00047194958
10,270000999.1,0.004323717,0.0004721284
10,270000999.2,0.004327688,0.0004723668
10,270001000.2,0.004331658,0.00047260523
10,270001000.3,0.004335628,0.00047287345
10,270003000.2,0.004339567,0.00047314167
10,270003000.3,0.004343537,0.0004733801
10,270003001.4,0.004347507,0.0004736483
10,270003001.7,0.004351478,0.00047388673
10,270053001.7,0.004351478,0.0004722476
10,271030999.2,0.004351478,0.0004737079
10,271080999.2,0.004338128,0.00047385693
10,271080999.3,0.004342082,0.00047409534
10,271081000.3,0.004346037,0.00047433376
10,271081000.4,0.004349991,0.00047460198
10,271082000.1,0.00435393,0.0004748404
10,271082000.5,0.004357884,0.00047504902
10,271083000.1,0.004361823,0.00047531724
10,271083000.5,0.004365777,0.00047552586
10,271133000.5,0.004365777,0.00047397614
10,271990999.1,0.004365777,0.00047522783
10,272040999.1,0.004354344,0.00047546625
10,272041000.5,0.004358284,0.00047567487
10,272043000.2,0.004362193,0.00047588348
10,272043000.3,0.004366133,0.0004760921
10,272093000.3,0.004366133,0.00047540665
10,272110999.2,0.004366133,0.00047543645
10,272160999.2,0.004368179,0.00047573447
10,272160999.3,0.004372118,0.0004759729
10,272162000.1,0.004376041,0.0004762113
10,272162000.5,0.00437998,0.00047644973
10,272212000.5,0.00437998,0.00047570467
10,272950999.1,0.00437998,0.00047680736
10,273000999.1,0.004370446,0.00047692657
10,273000999.4,0.004374372,0.0004772246
10,273001000.2,0.004378299,0.000477463
10,273001000.5,0.004382226,0.00047767162
10,273001001.2,0.004386152,0.00047793984
10,273001001.6,0.004390079,0.00047817826
10,273002000.2,0.00439399,0.0004785061
10,273002000.3,0.004397916,0.0004787445
10,273003000.2,0.004401827,0.00047898293
10,273003000.3,0.004405754,0.00047928095
10,273003001.4,0.00440968,0.00047942996
10,273003001.5,0.004413607,0.00047972798
10,273053001.5,0.004413607,0.000477314
10,274990999.2,0.004413607,0.0004801154
10,275040999.2,0.004384801,0.0004801154
10,275040999.3,0.004388698,0.00048035383
10,275042000.1,0.00439258,0.00048059225
10,275042000.5,0.004396478,0.00048089027
10,275092000.5,0.004396478,0.0004800856
10,275110999.1,0.004396478,0.0004801154
10,275160999.1,0.004398472,0.00048038363
10,275160999.4,0.004402368,0.00048062205
10,275162000.2,0.004406248,0.00048092008
10,275162000.3,0.004410144,0.0004811585
10,275212000.3,0.004410144,0.00048032403
10,275950999.2,0.004410144,0.0004813969
10,276000999.2,0.004400622,0.00048163533
10,276000999.3,0.004404506,0.00048193336
10,276001000.3,0.00440839,0.00048214197
10,276001000.4,0.004412274,0.0004824102
10,276001001.3,0.004416158,0.0004826486
10,276001001.5,0.004420042,0.00048294663
10,276002000.1,0.00442391,0.00048318505
10,276002000.5,0.004427794,0.00048342347
10,276003000.1,0.004431662,0.0004837513
10,276003000.5,0.004435546,0.0004839003
10,276003001.3,0.00443943,0.00048422813
10,276003001.6,0.004443314,0.00048443675
10,276053001.6,0.004443314,0.00048190355
10,277030999.1,0.004443314,0.00048339367
10,277080999.1,0.004429896,0.00048354268
10,277081000.5,0.004433765,0.0004837811
10,277083000.2,0.004437602,0.00048404932
10,277083000.3,0.004441471,0.00048428774
10,277133000.3,0.004441471,0.00048351288
10,277150999.2,0.004441471,0.00048351288
10,277200999.2,0.004443447,0.0004838109
10,277200999.3,0.004447314,0.00048404932
10,277202000.1,0.004451166,0.00048434734
10,277202000.5,0.004455033,0.00048458576
10,277252000.5,0.004455033,0.0004837811
10,277270999.1,0.004455033,0.0004838109
10,277320999.1,0.004456987,0.00048413873
10,277320999.4,0.004460852,0.00048437715
10,277322000.2,0.004464702,0.00048464537
10,277322000.3,0.004468567,0.0004849136
10,277372000.3,0.004468567,0.00048413873
10,277990999.1,0.004468567,0.000485003
10,278040999.1,0.004460867,0.0004852414
10,278040999.2,0.004464723,0.00048547983
10,278041000.2,0.004468578,0.00048577785
10,278041000.3,0.004472434,0.00048604608
10,278043000.2,0.004476257,0.0004862845
10,278043000.3,0.004480113,0.00048655272
10,278043001.4,0.004483968,0.00048682094
10,278043001.7,0.004487824,0.00048702955
10,278093001.7,0.004487824,0.00048539042
10,278110999.1,0.004487824,0.00048542023
10,278160999.1,0.004489774,0.00048577785
10,278160999.4,0.004493628,0.00048598647
10,278162000.2,0.004497466,0.0004862249
10,278162000.3,0.004501319,0.0004864633
10,278212000.3,0.004501319,0.00048568845
10,278950999.1,0.004501319,0.00048676133
10,279000999.1,0.004491625,0.00048702955
10,279000999.2,0.004495468,0.00048726797
10,279001000.2,0.00449931,0.0004874766
10,279001001.2,0.004503152,0.0004877448
10,279001001.3,0.004506995,0.00048798323
10,279001002.4,0.004510837,0.00048831105
10,279003001.3,0.004514647,0.0004885495
10,279003001.7,0.004518489,0.0004888177
10,279003002.8,0.004522331,0.0004890263
10,279003002.9,0.004526174,0.00048932433
10,279003003.9,0.004530016,0.00048956275
10,279003004.0,0.004533858,0.00048980117
10,279053004.0,0.004533858,0.00048729777
10,279070999.2,0.004533858,0.00048732758
10,279120999.2,0.004535782,0.0004876256
10,279120999.3,0.004539623,0.00048786402
10,279122000.1,0.004543447,0.00048813224
10,279122000.5,0.004547288,0.00048837066
10,279172000.5,0.004547288,0.000487566
10,280030999.1,0.004547288,0.0004889071
10,280080999.1,0.004535545,0.0004890859
10,280080999.2,0.004539373,0.00048932433
10,280081000.2,0.0045432,0.00048953295
10,280081000.3,0.004547027,0.00048980117
10,280083000.2,0.004550822,0.0004900694
10,280083000.3,0.00455465,0.0004903078
10,280083001.4,0.004558477,0.0004905462
10,280083001.7,0.004562305,0.00049084425
10,280133001.7,0.004562305,0.0004891753
10,280990999.1,0.004562305,0.000490427
10,281040999.1,0.004550567,0.00049060583
10,281040999.2,0.004554382,0.00049084425
10,281041000.2,0.004558196,0.0004911721
10,281041000.3,0.004562011,0.0004914105
10,281041001.2,0.004565825,0.0004916489
10,281041001.3,0.004569639,0.00049191713
10,281043000.2,0.004573421,0.00049215555
10,281043000.3,0.004577236,0.0004924238
10,281043001.4,0.00458105,0.000492692
10,281043001.5,0.004584864,0.00049299
10,281043002.6,0.004588679,0.00049319863
10,281043002.9,0.004592493,0.00049343705
10,281093002.9,0.004592493,0.00049093366
10,281950999.2,0.004592493,0.00049221516
10,282000999.2,0.004580693,0.00049233437
10,282000999.3,0.004584494,0.0004926026
10,282003001.3,0.004588263,0.0004928708
10,282003001.7,0.004592065,0.0004931092
10,282053001.7,0.004592065,0.00049233437
10,282070999.2,0.004592065,0.00049236417
10,282120999.2,0.004593944,0.000492692
10,282120999.3,0.004597744,0.00049299
10,282122000.1,0.004601527,0.00049319863
10,282122000.5,0.004605327,0.00049346685
10,282172000.5,0.004605327,0.0004926622
10,283030999.1,0.004605327,0.0004939437
10,283080999.1,0.004593512,0.0004940927
10,283080999.2,0.004597299,0.0004943907
10,283081000.2,0.004601086,0.00049462914
10,283081000.3,0.004604873,0.00049486756
10,283081001.2,0.00460866,0.0004951656
10,283081001.3,0.004612447,0.0004954636
